Date,Country_Region,TargetValue
2020-02-12T00:00:00.000Z,Kosovo,0
2020-02-13T00:00:00.000Z,Kosovo,0
2020-02-14T00:00:00.000Z,Kosovo,0
2020-02-15T00:00:00.000Z,Kosovo,0
2020-02-16T00:00:00.000Z,Kosovo,0
2020-02-17T00:00:00.000Z,Kosovo,0
2020-02-18T00:00:00.000Z,Kosovo,0
2020-02-19T00:00:00.000Z,Kosovo,0
2020-02-20T00:00:00.000Z,Kosovo,0
2020-02-21T00:00:00.000Z,Kosovo,0
2020-02-22T00:00:00.000Z,Kosovo,0
2020-02-23T00:00:00.000Z,Kosovo,0
2020-02-24T00:00:00.000Z,Kosovo,0
2020-02-25T00:00:00.000Z,Kosovo,0
2020-02-26T00:00:00.000Z,Kosovo,0
2020-02-27T00:00:00.000Z,Kosovo,0
2020-02-28T00:00:00.000Z,Kosovo,0
2020-02-29T00:00:00.000Z,Kosovo,0
2020-03-01T00:00:00.000Z,Kosovo,0
2020-03-02T00:00:00.000Z,Kosovo,0
2020-03-03T00:00:00.000Z,Kosovo,0
2020-03-04T00:00:00.000Z,Kosovo,0
2020-03-05T00:00:00.000Z,Kosovo,0
2020-03-06T00:00:00.000Z,Kosovo,0
2020-03-07T00:00:00.000Z,Kosovo,0
2020-03-08T00:00:00.000Z,Kosovo,0
2020-03-09T00:00:00.000Z,Kosovo,0
2020-03-10T00:00:00.000Z,Kosovo,0
2020-03-11T00:00:00.000Z,Kosovo,0
2020-03-12T00:00:00.000Z,Kosovo,0
2020-03-13T00:00:00.000Z,Kosovo,0
2020-03-14T00:00:00.000Z,Kosovo,0
2020-03-15T00:00:00.000Z,Kosovo,0
2020-03-16T00:00:00.000Z,Kosovo,0
2020-03-17T00:00:00.000Z,Kosovo,0
2020-03-18T00:00:00.000Z,Kosovo,0
2020-03-19T00:00:00.000Z,Kosovo,0
2020-03-20T00:00:00.000Z,Kosovo,0
2020-03-21T00:00:00.000Z,Kosovo,0
2020-03-22T00:00:00.000Z,Kosovo,0
2020-03-23T00:00:00.000Z,Kosovo,0
2020-03-24T00:00:00.000Z,Kosovo,0
2020-03-25T00:00:00.000Z,Kosovo,0
2020-03-26T00:00:00.000Z,Kosovo,71
2020-03-27T00:00:00.000Z,Kosovo,15
2020-03-28T00:00:00.000Z,Kosovo,5
2020-03-29T00:00:00.000Z,Kosovo,3
2020-03-30T00:00:00.000Z,Kosovo,0
2020-03-31T00:00:00.000Z,Kosovo,18
2020-04-01T00:00:00.000Z,Kosovo,13
2020-04-02T00:00:00.000Z,Kosovo,0
2020-04-03T00:00:00.000Z,Kosovo,1
2020-04-04T00:00:00.000Z,Kosovo,9
2020-04-05T00:00:00.000Z,Kosovo,10
2020-04-06T00:00:00.000Z,Kosovo,0
2020-04-07T00:00:00.000Z,Kosovo,25
2020-04-08T00:00:00.000Z,Kosovo,14
2020-04-09T00:00:00.000Z,Kosovo,0
2020-04-10T00:00:00.000Z,Kosovo,66
2020-04-11T00:00:00.000Z,Kosovo,33
2020-04-12T00:00:00.000Z,Kosovo,0
2020-04-13T00:00:00.000Z,Kosovo,0
2020-04-14T00:00:00.000Z,Kosovo,104
2020-04-15T00:00:00.000Z,Kosovo,0
2020-04-16T00:00:00.000Z,Kosovo,62
2020-04-17T00:00:00.000Z,Kosovo,31
2020-04-18T00:00:00.000Z,Kosovo,30
2020-04-19T00:00:00.000Z,Kosovo,51
2020-04-20T00:00:00.000Z,Kosovo,37
2020-04-21T00:00:00.000Z,Kosovo,6
2020-04-22T00:00:00.000Z,Kosovo,26
2020-04-23T00:00:00.000Z,Kosovo,39
2020-04-24T00:00:00.000Z,Kosovo,34
2020-04-25T00:00:00.000Z,Kosovo,28
2020-04-26T00:00:00.000Z,Kosovo,32
2020-04-27T00:00:00.000Z,Kosovo,17
2020-04-28T00:00:00.000Z,Kosovo,10
2020-04-29T00:00:00.000Z,Kosovo,9
2020-04-30T00:00:00.000Z,Kosovo,7
2020-05-01T00:00:00.000Z,Kosovo,0
2020-05-02T00:00:00.000Z,Kosovo,17
2020-05-03T00:00:00.000Z,Kosovo,28
2020-05-04T00:00:00.000Z,Kosovo,4
2020-05-05T00:00:00.000Z,Kosovo,1
2020-05-06T00:00:00.000Z,Kosovo,0
2020-05-07T00:00:00.000Z,Kosovo,5
2020-05-08T00:00:00.000Z,Kosovo,0
2020-05-09T00:00:00.000Z,Kosovo,1
2020-05-10T00:00:00.000Z,Kosovo,8
2020-05-11T00:00:00.000Z,Kosovo,14
2020-05-12T00:00:00.000Z,Kosovo,35
2020-05-13T00:00:00.000Z,Kosovo,0
2020-05-14T00:00:00.000Z,Kosovo,25
2020-05-15T00:00:00.000Z,Kosovo,0
2020-05-16T00:00:00.000Z,Kosovo,0
2020-05-17T00:00:00.000Z,Kosovo,11
2020-05-18T00:00:00.000Z,Kosovo,0
2020-05-19T00:00:00.000Z,Kosovo,34
2020-05-20T00:00:00.000Z,Kosovo,0
2020-05-21T00:00:00.000Z,Kosovo,14
2020-05-22T00:00:00.000Z,Kosovo,1
2020-05-23T00:00:00.000Z,Kosovo,21
2020-05-24T00:00:00.000Z,Kosovo,7
2020-05-25T00:00:00.000Z,Kosovo,6
2020-05-26T00:00:00.000Z,Kosovo,0
2020-05-27T00:00:00.000Z,Kosovo,9
2020-05-28T00:00:00.000Z,Kosovo,1
2020-05-29T00:00:00.000Z,Kosovo,0
2020-05-30T00:00:00.000Z,Kosovo,16
2020-05-31T00:00:00.000Z,Kosovo,0
2020-06-01T00:00:00.000Z,Kosovo,0
2020-06-02T00:00:00.000Z,Kosovo,0
2020-06-03T00:00:00.000Z,Kosovo,78
2020-06-04T00:00:00.000Z,Kosovo,0
2020-06-05T00:00:00.000Z,Kosovo,0
2020-06-06T00:00:00.000Z,Kosovo,0
2020-06-07T00:00:00.000Z,Kosovo,0
2020-06-08T00:00:00.000Z,Kosovo,121
2020-06-09T00:00:00.000Z,Kosovo,0
2020-06-10T00:00:00.000Z,Kosovo,35
2020-01-23T00:00:00.000Z,Kuwait,0
2020-01-24T00:00:00.000Z,Kuwait,0
2020-01-25T00:00:00.000Z,Kuwait,0
2020-01-26T00:00:00.000Z,Kuwait,0
2020-01-27T00:00:00.000Z,Kuwait,0
2020-01-28T00:00:00.000Z,Kuwait,0
2020-01-29T00:00:00.000Z,Kuwait,0
2020-01-30T00:00:00.000Z,Kuwait,0
2020-01-31T00:00:00.000Z,Kuwait,0
2020-02-01T00:00:00.000Z,Kuwait,0
2020-02-02T00:00:00.000Z,Kuwait,0
2020-02-03T00:00:00.000Z,Kuwait,0
2020-02-04T00:00:00.000Z,Kuwait,0
2020-02-05T00:00:00.000Z,Kuwait,0
2020-02-06T00:00:00.000Z,Kuwait,0
2020-02-07T00:00:00.000Z,Kuwait,0
2020-02-08T00:00:00.000Z,Kuwait,0
2020-02-09T00:00:00.000Z,Kuwait,0
2020-02-10T00:00:00.000Z,Kuwait,0
2020-02-11T00:00:00.000Z,Kuwait,0
2020-02-12T00:00:00.000Z,Kuwait,0
2020-02-13T00:00:00.000Z,Kuwait,0
2020-02-14T00:00:00.000Z,Kuwait,0
2020-02-15T00:00:00.000Z,Kuwait,0
2020-02-16T00:00:00.000Z,Kuwait,0
2020-02-17T00:00:00.000Z,Kuwait,0
2020-02-18T00:00:00.000Z,Kuwait,0
2020-02-19T00:00:00.000Z,Kuwait,0
2020-02-20T00:00:00.000Z,Kuwait,0
2020-02-21T00:00:00.000Z,Kuwait,0
2020-02-22T00:00:00.000Z,Kuwait,0
2020-02-23T00:00:00.000Z,Kuwait,0
2020-02-24T00:00:00.000Z,Kuwait,1
2020-02-25T00:00:00.000Z,Kuwait,10
2020-02-26T00:00:00.000Z,Kuwait,15
2020-02-27T00:00:00.000Z,Kuwait,17
2020-02-28T00:00:00.000Z,Kuwait,2
2020-02-29T00:00:00.000Z,Kuwait,0
2020-03-01T00:00:00.000Z,Kuwait,0
2020-03-02T00:00:00.000Z,Kuwait,11
2020-03-03T00:00:00.000Z,Kuwait,0
2020-03-04T00:00:00.000Z,Kuwait,0
2020-03-05T00:00:00.000Z,Kuwait,2
2020-03-06T00:00:00.000Z,Kuwait,0
2020-03-07T00:00:00.000Z,Kuwait,3
2020-03-08T00:00:00.000Z,Kuwait,3
2020-03-09T00:00:00.000Z,Kuwait,0
2020-03-10T00:00:00.000Z,Kuwait,5
2020-03-11T00:00:00.000Z,Kuwait,3
2020-03-12T00:00:00.000Z,Kuwait,8
2020-03-13T00:00:00.000Z,Kuwait,0
2020-03-14T00:00:00.000Z,Kuwait,24
2020-03-15T00:00:00.000Z,Kuwait,8
2020-03-16T00:00:00.000Z,Kuwait,11
2020-03-17T00:00:00.000Z,Kuwait,7
2020-03-18T00:00:00.000Z,Kuwait,12
2020-03-19T00:00:00.000Z,Kuwait,6
2020-03-20T00:00:00.000Z,Kuwait,11
2020-03-21T00:00:00.000Z,Kuwait,17
2020-03-22T00:00:00.000Z,Kuwait,12
2020-03-23T00:00:00.000Z,Kuwait,1
2020-03-24T00:00:00.000Z,Kuwait,2
2020-03-25T00:00:00.000Z,Kuwait,4
2020-03-26T00:00:00.000Z,Kuwait,13
2020-03-27T00:00:00.000Z,Kuwait,17
2020-03-28T00:00:00.000Z,Kuwait,10
2020-03-29T00:00:00.000Z,Kuwait,20
2020-03-30T00:00:00.000Z,Kuwait,11
2020-03-31T00:00:00.000Z,Kuwait,23
2020-04-01T00:00:00.000Z,Kuwait,28
2020-04-02T00:00:00.000Z,Kuwait,25
2020-04-03T00:00:00.000Z,Kuwait,75
2020-04-04T00:00:00.000Z,Kuwait,62
2020-04-05T00:00:00.000Z,Kuwait,77
2020-04-06T00:00:00.000Z,Kuwait,109
2020-04-07T00:00:00.000Z,Kuwait,78
2020-04-08T00:00:00.000Z,Kuwait,112
2020-04-09T00:00:00.000Z,Kuwait,55
2020-04-10T00:00:00.000Z,Kuwait,83
2020-04-11T00:00:00.000Z,Kuwait,161
2020-04-12T00:00:00.000Z,Kuwait,80
2020-04-13T00:00:00.000Z,Kuwait,66
2020-04-14T00:00:00.000Z,Kuwait,55
2020-04-15T00:00:00.000Z,Kuwait,50
2020-04-16T00:00:00.000Z,Kuwait,119
2020-04-17T00:00:00.000Z,Kuwait,134
2020-04-18T00:00:00.000Z,Kuwait,93
2020-04-19T00:00:00.000Z,Kuwait,164
2020-04-20T00:00:00.000Z,Kuwait,80
2020-04-21T00:00:00.000Z,Kuwait,85
2020-04-22T00:00:00.000Z,Kuwait,168
2020-04-23T00:00:00.000Z,Kuwait,151
2020-04-24T00:00:00.000Z,Kuwait,215
2020-04-25T00:00:00.000Z,Kuwait,278
2020-04-26T00:00:00.000Z,Kuwait,183
2020-04-27T00:00:00.000Z,Kuwait,213
2020-04-28T00:00:00.000Z,Kuwait,152
2020-04-29T00:00:00.000Z,Kuwait,300
2020-04-30T00:00:00.000Z,Kuwait,284
2020-05-01T00:00:00.000Z,Kuwait,353
2020-05-02T00:00:00.000Z,Kuwait,242
2020-05-03T00:00:00.000Z,Kuwait,364
2020-05-04T00:00:00.000Z,Kuwait,295
2020-05-05T00:00:00.000Z,Kuwait,526
2020-05-06T00:00:00.000Z,Kuwait,485
2020-05-07T00:00:00.000Z,Kuwait,278
2020-05-08T00:00:00.000Z,Kuwait,641
2020-05-09T00:00:00.000Z,Kuwait,415
2020-05-10T00:00:00.000Z,Kuwait,1065
2020-05-11T00:00:00.000Z,Kuwait,598
2020-05-12T00:00:00.000Z,Kuwait,991
2020-05-13T00:00:00.000Z,Kuwait,751
2020-05-14T00:00:00.000Z,Kuwait,947
2020-05-15T00:00:00.000Z,Kuwait,885
2020-05-16T00:00:00.000Z,Kuwait,942
2020-05-17T00:00:00.000Z,Kuwait,1048
2020-05-18T00:00:00.000Z,Kuwait,841
2020-05-19T00:00:00.000Z,Kuwait,1073
2020-05-20T00:00:00.000Z,Kuwait,804
2020-05-21T00:00:00.000Z,Kuwait,1041
2020-05-22T00:00:00.000Z,Kuwait,955
2020-05-23T00:00:00.000Z,Kuwait,900
2020-05-24T00:00:00.000Z,Kuwait,838
2020-05-25T00:00:00.000Z,Kuwait,665
2020-05-26T00:00:00.000Z,Kuwait,608
2020-05-27T00:00:00.000Z,Kuwait,692
2020-05-28T00:00:00.000Z,Kuwait,845
2020-05-29T00:00:00.000Z,Kuwait,1072
2020-05-30T00:00:00.000Z,Kuwait,1008
2020-05-31T00:00:00.000Z,Kuwait,851
2020-06-01T00:00:00.000Z,Kuwait,719
2020-06-02T00:00:00.000Z,Kuwait,887
2020-06-03T00:00:00.000Z,Kuwait,710
2020-06-04T00:00:00.000Z,Kuwait,562
2020-06-05T00:00:00.000Z,Kuwait,723
2020-06-06T00:00:00.000Z,Kuwait,487
2020-06-07T00:00:00.000Z,Kuwait,717
2020-06-08T00:00:00.000Z,Kuwait,662
2020-06-09T00:00:00.000Z,Kuwait,630
2020-06-10T00:00:00.000Z,Kuwait,683
2020-01-23T00:00:00.000Z,Kyrgyzstan,0
2020-01-24T00:00:00.000Z,Kyrgyzstan,0
2020-01-25T00:00:00.000Z,Kyrgyzstan,0
2020-01-26T00:00:00.000Z,Kyrgyzstan,0
2020-01-27T00:00:00.000Z,Kyrgyzstan,0
2020-01-28T00:00:00.000Z,Kyrgyzstan,0
2020-01-29T00:00:00.000Z,Kyrgyzstan,0
2020-01-30T00:00:00.000Z,Kyrgyzstan,0
2020-01-31T00:00:00.000Z,Kyrgyzstan,0
2020-02-01T00:00:00.000Z,Kyrgyzstan,0
2020-02-02T00:00:00.000Z,Kyrgyzstan,0
2020-02-03T00:00:00.000Z,Kyrgyzstan,0
2020-02-04T00:00:00.000Z,Kyrgyzstan,0
2020-02-05T00:00:00.000Z,Kyrgyzstan,0
2020-02-06T00:00:00.000Z,Kyrgyzstan,0
2020-02-07T00:00:00.000Z,Kyrgyzstan,0
2020-02-08T00:00:00.000Z,Kyrgyzstan,0
2020-02-09T00:00:00.000Z,Kyrgyzstan,0
2020-02-10T00:00:00.000Z,Kyrgyzstan,0
2020-02-11T00:00:00.000Z,Kyrgyzstan,0
2020-02-12T00:00:00.000Z,Kyrgyzstan,0
2020-02-13T00:00:00.000Z,Kyrgyzstan,0
2020-02-14T00:00:00.000Z,Kyrgyzstan,0
2020-02-15T00:00:00.000Z,Kyrgyzstan,0
2020-02-16T00:00:00.000Z,Kyrgyzstan,0
2020-02-17T00:00:00.000Z,Kyrgyzstan,0
2020-02-18T00:00:00.000Z,Kyrgyzstan,0
2020-02-19T00:00:00.000Z,Kyrgyzstan,0
2020-02-20T00:00:00.000Z,Kyrgyzstan,0
2020-02-21T00:00:00.000Z,Kyrgyzstan,0
2020-02-22T00:00:00.000Z,Kyrgyzstan,0
2020-02-23T00:00:00.000Z,Kyrgyzstan,0
2020-02-24T00:00:00.000Z,Kyrgyzstan,0
2020-02-25T00:00:00.000Z,Kyrgyzstan,0
2020-02-26T00:00:00.000Z,Kyrgyzstan,0
2020-02-27T00:00:00.000Z,Kyrgyzstan,0
2020-02-28T00:00:00.000Z,Kyrgyzstan,0
2020-02-29T00:00:00.000Z,Kyrgyzstan,0
2020-03-01T00:00:00.000Z,Kyrgyzstan,0
2020-03-02T00:00:00.000Z,Kyrgyzstan,0
2020-03-03T00:00:00.000Z,Kyrgyzstan,0
2020-03-04T00:00:00.000Z,Kyrgyzstan,0
2020-03-05T00:00:00.000Z,Kyrgyzstan,0
2020-03-06T00:00:00.000Z,Kyrgyzstan,0
2020-03-07T00:00:00.000Z,Kyrgyzstan,0
2020-03-08T00:00:00.000Z,Kyrgyzstan,0
2020-03-09T00:00:00.000Z,Kyrgyzstan,0
2020-03-10T00:00:00.000Z,Kyrgyzstan,0
2020-03-11T00:00:00.000Z,Kyrgyzstan,0
2020-03-12T00:00:00.000Z,Kyrgyzstan,0
2020-03-13T00:00:00.000Z,Kyrgyzstan,0
2020-03-14T00:00:00.000Z,Kyrgyzstan,0
2020-03-15T00:00:00.000Z,Kyrgyzstan,0
2020-03-16T00:00:00.000Z,Kyrgyzstan,0
2020-03-17T00:00:00.000Z,Kyrgyzstan,0
2020-03-18T00:00:00.000Z,Kyrgyzstan,3
2020-03-19T00:00:00.000Z,Kyrgyzstan,0
2020-03-20T00:00:00.000Z,Kyrgyzstan,3
2020-03-21T00:00:00.000Z,Kyrgyzstan,8
2020-03-22T00:00:00.000Z,Kyrgyzstan,0
2020-03-23T00:00:00.000Z,Kyrgyzstan,2
2020-03-24T00:00:00.000Z,Kyrgyzstan,26
2020-03-25T00:00:00.000Z,Kyrgyzstan,2
2020-03-26T00:00:00.000Z,Kyrgyzstan,0
2020-03-27T00:00:00.000Z,Kyrgyzstan,14
2020-03-28T00:00:00.000Z,Kyrgyzstan,0
2020-03-29T00:00:00.000Z,Kyrgyzstan,26
2020-03-30T00:00:00.000Z,Kyrgyzstan,10
2020-03-31T00:00:00.000Z,Kyrgyzstan,13
2020-04-01T00:00:00.000Z,Kyrgyzstan,4
2020-04-02T00:00:00.000Z,Kyrgyzstan,5
2020-04-03T00:00:00.000Z,Kyrgyzstan,14
2020-04-04T00:00:00.000Z,Kyrgyzstan,14
2020-04-05T00:00:00.000Z,Kyrgyzstan,3
2020-04-06T00:00:00.000Z,Kyrgyzstan,69
2020-04-07T00:00:00.000Z,Kyrgyzstan,12
2020-04-08T00:00:00.000Z,Kyrgyzstan,42
2020-04-09T00:00:00.000Z,Kyrgyzstan,10
2020-04-10T00:00:00.000Z,Kyrgyzstan,18
2020-04-11T00:00:00.000Z,Kyrgyzstan,41
2020-04-12T00:00:00.000Z,Kyrgyzstan,38
2020-04-13T00:00:00.000Z,Kyrgyzstan,42
2020-04-14T00:00:00.000Z,Kyrgyzstan,11
2020-04-15T00:00:00.000Z,Kyrgyzstan,19
2020-04-16T00:00:00.000Z,Kyrgyzstan,17
2020-04-17T00:00:00.000Z,Kyrgyzstan,23
2020-04-18T00:00:00.000Z,Kyrgyzstan,17
2020-04-19T00:00:00.000Z,Kyrgyzstan,48
2020-04-20T00:00:00.000Z,Kyrgyzstan,14
2020-04-21T00:00:00.000Z,Kyrgyzstan,22
2020-04-22T00:00:00.000Z,Kyrgyzstan,22
2020-04-23T00:00:00.000Z,Kyrgyzstan,19
2020-04-24T00:00:00.000Z,Kyrgyzstan,34
2020-04-25T00:00:00.000Z,Kyrgyzstan,0
2020-04-26T00:00:00.000Z,Kyrgyzstan,17
2020-04-27T00:00:00.000Z,Kyrgyzstan,13
2020-04-28T00:00:00.000Z,Kyrgyzstan,13
2020-04-29T00:00:00.000Z,Kyrgyzstan,21
2020-04-30T00:00:00.000Z,Kyrgyzstan,17
2020-05-01T00:00:00.000Z,Kyrgyzstan,10
2020-05-02T00:00:00.000Z,Kyrgyzstan,13
2020-05-03T00:00:00.000Z,Kyrgyzstan,26
2020-05-04T00:00:00.000Z,Kyrgyzstan,35
2020-05-05T00:00:00.000Z,Kyrgyzstan,13
2020-05-06T00:00:00.000Z,Kyrgyzstan,28
2020-05-07T00:00:00.000Z,Kyrgyzstan,24
2020-05-08T00:00:00.000Z,Kyrgyzstan,11
2020-05-09T00:00:00.000Z,Kyrgyzstan,25
2020-05-10T00:00:00.000Z,Kyrgyzstan,71
2020-05-11T00:00:00.000Z,Kyrgyzstan,14
2020-05-12T00:00:00.000Z,Kyrgyzstan,21
2020-05-13T00:00:00.000Z,Kyrgyzstan,7
2020-05-14T00:00:00.000Z,Kyrgyzstan,38
2020-05-15T00:00:00.000Z,Kyrgyzstan,29
2020-05-16T00:00:00.000Z,Kyrgyzstan,6
2020-05-17T00:00:00.000Z,Kyrgyzstan,21
2020-05-18T00:00:00.000Z,Kyrgyzstan,78
2020-05-19T00:00:00.000Z,Kyrgyzstan,27
2020-05-20T00:00:00.000Z,Kyrgyzstan,27
2020-05-21T00:00:00.000Z,Kyrgyzstan,43
2020-05-22T00:00:00.000Z,Kyrgyzstan,37
2020-05-23T00:00:00.000Z,Kyrgyzstan,15
2020-05-24T00:00:00.000Z,Kyrgyzstan,38
2020-05-25T00:00:00.000Z,Kyrgyzstan,30
2020-05-26T00:00:00.000Z,Kyrgyzstan,35
2020-05-27T00:00:00.000Z,Kyrgyzstan,52
2020-05-28T00:00:00.000Z,Kyrgyzstan,74
2020-05-29T00:00:00.000Z,Kyrgyzstan,68
2020-05-30T00:00:00.000Z,Kyrgyzstan,60
2020-05-31T00:00:00.000Z,Kyrgyzstan,26
2020-06-01T00:00:00.000Z,Kyrgyzstan,69
2020-06-02T00:00:00.000Z,Kyrgyzstan,28
2020-06-03T00:00:00.000Z,Kyrgyzstan,26
2020-06-04T00:00:00.000Z,Kyrgyzstan,28
2020-06-05T00:00:00.000Z,Kyrgyzstan,37
2020-06-06T00:00:00.000Z,Kyrgyzstan,38
2020-06-07T00:00:00.000Z,Kyrgyzstan,33
2020-06-08T00:00:00.000Z,Kyrgyzstan,25
2020-06-09T00:00:00.000Z,Kyrgyzstan,23
2020-06-10T00:00:00.000Z,Kyrgyzstan,38
2020-01-23T00:00:00.000Z,Laos,0
2020-01-24T00:00:00.000Z,Laos,0
2020-01-25T00:00:00.000Z,Laos,0
2020-01-26T00:00:00.000Z,Laos,0
2020-01-27T00:00:00.000Z,Laos,0
2020-01-28T00:00:00.000Z,Laos,0
2020-01-29T00:00:00.000Z,Laos,0
2020-01-30T00:00:00.000Z,Laos,0
2020-01-31T00:00:00.000Z,Laos,0
2020-02-01T00:00:00.000Z,Laos,0
2020-02-02T00:00:00.000Z,Laos,0
2020-02-03T00:00:00.000Z,Laos,0
2020-02-04T00:00:00.000Z,Laos,0
2020-02-05T00:00:00.000Z,Laos,0
2020-02-06T00:00:00.000Z,Laos,0
2020-02-07T00:00:00.000Z,Laos,0
2020-02-08T00:00:00.000Z,Laos,0
2020-02-09T00:00:00.000Z,Laos,0
2020-02-10T00:00:00.000Z,Laos,0
2020-02-11T00:00:00.000Z,Laos,0
2020-02-12T00:00:00.000Z,Laos,0
2020-02-13T00:00:00.000Z,Laos,0
2020-02-14T00:00:00.000Z,Laos,0
2020-02-15T00:00:00.000Z,Laos,0
2020-02-16T00:00:00.000Z,Laos,0
2020-02-17T00:00:00.000Z,Laos,0
2020-02-18T00:00:00.000Z,Laos,0
2020-02-19T00:00:00.000Z,Laos,0
2020-02-20T00:00:00.000Z,Laos,0
2020-02-21T00:00:00.000Z,Laos,0
2020-02-22T00:00:00.000Z,Laos,0
2020-02-23T00:00:00.000Z,Laos,0
2020-02-24T00:00:00.000Z,Laos,0
2020-02-25T00:00:00.000Z,Laos,0
2020-02-26T00:00:00.000Z,Laos,0
2020-02-27T00:00:00.000Z,Laos,0
2020-02-28T00:00:00.000Z,Laos,0
2020-02-29T00:00:00.000Z,Laos,0
2020-03-01T00:00:00.000Z,Laos,0
2020-03-02T00:00:00.000Z,Laos,0
2020-03-03T00:00:00.000Z,Laos,0
2020-03-04T00:00:00.000Z,Laos,0
2020-03-05T00:00:00.000Z,Laos,0
2020-03-06T00:00:00.000Z,Laos,0
2020-03-07T00:00:00.000Z,Laos,0
2020-03-08T00:00:00.000Z,Laos,0
2020-03-09T00:00:00.000Z,Laos,0
2020-03-10T00:00:00.000Z,Laos,0
2020-03-11T00:00:00.000Z,Laos,0
2020-03-12T00:00:00.000Z,Laos,0
2020-03-13T00:00:00.000Z,Laos,0
2020-03-14T00:00:00.000Z,Laos,0
2020-03-15T00:00:00.000Z,Laos,0
2020-03-16T00:00:00.000Z,Laos,0
2020-03-17T00:00:00.000Z,Laos,0
2020-03-18T00:00:00.000Z,Laos,0
2020-03-19T00:00:00.000Z,Laos,0
2020-03-20T00:00:00.000Z,Laos,0
2020-03-21T00:00:00.000Z,Laos,0
2020-03-22T00:00:00.000Z,Laos,0
2020-03-23T00:00:00.000Z,Laos,0
2020-03-24T00:00:00.000Z,Laos,2
2020-03-25T00:00:00.000Z,Laos,1
2020-03-26T00:00:00.000Z,Laos,3
2020-03-27T00:00:00.000Z,Laos,0
2020-03-28T00:00:00.000Z,Laos,2
2020-03-29T00:00:00.000Z,Laos,0
2020-03-30T00:00:00.000Z,Laos,0
2020-03-31T00:00:00.000Z,Laos,1
2020-04-01T00:00:00.000Z,Laos,1
2020-04-02T00:00:00.000Z,Laos,0
2020-04-03T00:00:00.000Z,Laos,0
2020-04-04T00:00:00.000Z,Laos,0
2020-04-05T00:00:00.000Z,Laos,1
2020-04-06T00:00:00.000Z,Laos,1
2020-04-07T00:00:00.000Z,Laos,2
2020-04-08T00:00:00.000Z,Laos,1
2020-04-09T00:00:00.000Z,Laos,1
2020-04-10T00:00:00.000Z,Laos,0
2020-04-11T00:00:00.000Z,Laos,2
2020-04-12T00:00:00.000Z,Laos,1
2020-04-13T00:00:00.000Z,Laos,0
2020-04-14T00:00:00.000Z,Laos,0
2020-04-15T00:00:00.000Z,Laos,0
2020-04-16T00:00:00.000Z,Laos,0
2020-04-17T00:00:00.000Z,Laos,0
2020-04-18T00:00:00.000Z,Laos,0
2020-04-19T00:00:00.000Z,Laos,0
2020-04-20T00:00:00.000Z,Laos,0
2020-04-21T00:00:00.000Z,Laos,0
2020-04-22T00:00:00.000Z,Laos,0
2020-04-23T00:00:00.000Z,Laos,0
2020-04-24T00:00:00.000Z,Laos,0
2020-04-25T00:00:00.000Z,Laos,0
2020-04-26T00:00:00.000Z,Laos,0
2020-04-27T00:00:00.000Z,Laos,0
2020-04-28T00:00:00.000Z,Laos,0
2020-04-29T00:00:00.000Z,Laos,0
2020-04-30T00:00:00.000Z,Laos,0
2020-05-01T00:00:00.000Z,Laos,0
2020-05-02T00:00:00.000Z,Laos,0
2020-05-03T00:00:00.000Z,Laos,0
2020-05-04T00:00:00.000Z,Laos,0
2020-05-05T00:00:00.000Z,Laos,0
2020-05-06T00:00:00.000Z,Laos,0
2020-05-07T00:00:00.000Z,Laos,0
2020-05-08T00:00:00.000Z,Laos,0
2020-05-09T00:00:00.000Z,Laos,0
2020-05-10T00:00:00.000Z,Laos,0
2020-05-11T00:00:00.000Z,Laos,0
2020-05-12T00:00:00.000Z,Laos,0
2020-05-13T00:00:00.000Z,Laos,0
2020-05-14T00:00:00.000Z,Laos,0
2020-05-15T00:00:00.000Z,Laos,0
2020-05-16T00:00:00.000Z,Laos,0
2020-05-17T00:00:00.000Z,Laos,0
2020-05-18T00:00:00.000Z,Laos,0
2020-05-19T00:00:00.000Z,Laos,0
2020-05-20T00:00:00.000Z,Laos,0
2020-05-21T00:00:00.000Z,Laos,0
2020-05-22T00:00:00.000Z,Laos,0
2020-05-23T00:00:00.000Z,Laos,0
2020-05-24T00:00:00.000Z,Laos,0
2020-05-25T00:00:00.000Z,Laos,0
2020-05-26T00:00:00.000Z,Laos,0
2020-05-27T00:00:00.000Z,Laos,0
2020-05-28T00:00:00.000Z,Laos,0
2020-05-29T00:00:00.000Z,Laos,0
2020-05-30T00:00:00.000Z,Laos,0
2020-05-31T00:00:00.000Z,Laos,0
2020-06-01T00:00:00.000Z,Laos,0
2020-06-02T00:00:00.000Z,Laos,0
2020-06-03T00:00:00.000Z,Laos,0
2020-06-04T00:00:00.000Z,Laos,0
2020-06-05T00:00:00.000Z,Laos,0
2020-06-06T00:00:00.000Z,Laos,0
2020-06-07T00:00:00.000Z,Laos,0
2020-06-08T00:00:00.000Z,Laos,0
2020-06-09T00:00:00.000Z,Laos,0
2020-06-10T00:00:00.000Z,Laos,0
2020-01-23T00:00:00.000Z,Latvia,0
2020-01-24T00:00:00.000Z,Latvia,0
2020-01-25T00:00:00.000Z,Latvia,0
2020-01-26T00:00:00.000Z,Latvia,0
2020-01-27T00:00:00.000Z,Latvia,0
2020-01-28T00:00:00.000Z,Latvia,0
2020-01-29T00:00:00.000Z,Latvia,0
2020-01-30T00:00:00.000Z,Latvia,0
