Date,Province_State,TargetValue
2020-04-12T00:00:00.000Z,Minnesota,194
2020-04-13T00:00:00.000Z,Minnesota,0
2020-04-14T00:00:00.000Z,Minnesota,74
2020-04-15T00:00:00.000Z,Minnesota,114
2020-04-16T00:00:00.000Z,Minnesota,0
2020-04-17T00:00:00.000Z,Minnesota,261
2020-04-18T00:00:00.000Z,Minnesota,139
2020-04-19T00:00:00.000Z,Minnesota,147
2020-04-20T00:00:00.000Z,Minnesota,114
2020-04-21T00:00:00.000Z,Minnesota,97
2020-04-22T00:00:00.000Z,Minnesota,155
2020-04-23T00:00:00.000Z,Minnesota,220
2020-04-24T00:00:00.000Z,Minnesota,243
2020-04-25T00:00:00.000Z,Minnesota,261
2020-04-26T00:00:00.000Z,Minnesota,156
2020-04-27T00:00:00.000Z,Minnesota,209
2020-04-28T00:00:00.000Z,Minnesota,370
2020-04-29T00:00:00.000Z,Minnesota,463
2020-04-30T00:00:00.000Z,Minnesota,492
2020-05-01T00:00:00.000Z,Minnesota,594
2020-05-02T00:00:00.000Z,Minnesota,502
2020-05-03T00:00:00.000Z,Minnesota,431
2020-05-04T00:00:00.000Z,Minnesota,571
2020-05-05T00:00:00.000Z,Minnesota,617
2020-05-06T00:00:00.000Z,Minnesota,728
2020-05-07T00:00:00.000Z,Minnesota,786
2020-05-08T00:00:00.000Z,Minnesota,723
2020-05-09T00:00:00.000Z,Minnesota,702
2020-05-10T00:00:00.000Z,Minnesota,481
2020-05-11T00:00:00.000Z,Minnesota,528
2020-05-12T00:00:00.000Z,Minnesota,695
2020-05-13T00:00:00.000Z,Minnesota,423
2020-05-14T00:00:00.000Z,Minnesota,518
2020-05-15T00:00:00.000Z,Minnesota,805
2020-05-16T00:00:00.000Z,Minnesota,729
2020-05-17T00:00:00.000Z,Minnesota,699
2020-05-18T00:00:00.000Z,Minnesota,704
2020-05-19T00:00:00.000Z,Minnesota,657
2020-05-20T00:00:00.000Z,Minnesota,641
2020-05-21T00:00:00.000Z,Minnesota,530
2020-05-22T00:00:00.000Z,Minnesota,805
2020-05-23T00:00:00.000Z,Minnesota,840
2020-05-24T00:00:00.000Z,Minnesota,728
2020-05-25T00:00:00.000Z,Minnesota,742
2020-05-26T00:00:00.000Z,Minnesota,645
2020-05-27T00:00:00.000Z,Minnesota,504
2020-05-28T00:00:00.000Z,Minnesota,483
2020-05-29T00:00:00.000Z,Minnesota,584
2020-05-30T00:00:00.000Z,Minnesota,659
2020-05-31T00:00:00.000Z,Minnesota,660
2020-06-01T00:00:00.000Z,Minnesota,358
2020-06-02T00:00:00.000Z,Minnesota,300
2020-06-03T00:00:00.000Z,Minnesota,362
2020-06-04T00:00:00.000Z,Minnesota,403
2020-06-05T00:00:00.000Z,Minnesota,707
2020-06-06T00:00:00.000Z,Minnesota,521
2020-06-07T00:00:00.000Z,Minnesota,385
2020-06-08T00:00:00.000Z,Minnesota,338
2020-06-09T00:00:00.000Z,Minnesota,299
2020-06-10T00:00:00.000Z,Minnesota,346
2020-01-23T00:00:00.000Z,Mississippi,0
2020-01-24T00:00:00.000Z,Mississippi,0
2020-01-25T00:00:00.000Z,Mississippi,0
2020-01-26T00:00:00.000Z,Mississippi,0
2020-01-27T00:00:00.000Z,Mississippi,0
2020-01-28T00:00:00.000Z,Mississippi,0
2020-01-29T00:00:00.000Z,Mississippi,0
2020-01-30T00:00:00.000Z,Mississippi,0
2020-01-31T00:00:00.000Z,Mississippi,0
2020-02-01T00:00:00.000Z,Mississippi,0
2020-02-02T00:00:00.000Z,Mississippi,0
2020-02-03T00:00:00.000Z,Mississippi,0
2020-02-04T00:00:00.000Z,Mississippi,0
2020-02-05T00:00:00.000Z,Mississippi,0
2020-02-06T00:00:00.000Z,Mississippi,0
2020-02-07T00:00:00.000Z,Mississippi,0
2020-02-08T00:00:00.000Z,Mississippi,0
2020-02-09T00:00:00.000Z,Mississippi,0
2020-02-10T00:00:00.000Z,Mississippi,0
2020-02-11T00:00:00.000Z,Mississippi,0
2020-02-12T00:00:00.000Z,Mississippi,0
2020-02-13T00:00:00.000Z,Mississippi,0
2020-02-14T00:00:00.000Z,Mississippi,0
2020-02-15T00:00:00.000Z,Mississippi,0
2020-02-16T00:00:00.000Z,Mississippi,0
2020-02-17T00:00:00.000Z,Mississippi,0
2020-02-18T00:00:00.000Z,Mississippi,0
2020-02-19T00:00:00.000Z,Mississippi,0
2020-02-20T00:00:00.000Z,Mississippi,0
2020-02-21T00:00:00.000Z,Mississippi,0
2020-02-22T00:00:00.000Z,Mississippi,0
2020-02-23T00:00:00.000Z,Mississippi,0
2020-02-24T00:00:00.000Z,Mississippi,0
2020-02-25T00:00:00.000Z,Mississippi,0
2020-02-26T00:00:00.000Z,Mississippi,0
2020-02-27T00:00:00.000Z,Mississippi,0
2020-02-28T00:00:00.000Z,Mississippi,0
2020-02-29T00:00:00.000Z,Mississippi,0
2020-03-01T00:00:00.000Z,Mississippi,0
2020-03-02T00:00:00.000Z,Mississippi,0
2020-03-03T00:00:00.000Z,Mississippi,0
2020-03-04T00:00:00.000Z,Mississippi,0
2020-03-05T00:00:00.000Z,Mississippi,0
2020-03-06T00:00:00.000Z,Mississippi,0
2020-03-07T00:00:00.000Z,Mississippi,0
2020-03-08T00:00:00.000Z,Mississippi,0
2020-03-09T00:00:00.000Z,Mississippi,0
2020-03-10T00:00:00.000Z,Mississippi,0
2020-03-11T00:00:00.000Z,Mississippi,0
2020-03-12T00:00:00.000Z,Mississippi,1
2020-03-13T00:00:00.000Z,Mississippi,0
2020-03-14T00:00:00.000Z,Mississippi,5
2020-03-15T00:00:00.000Z,Mississippi,4
2020-03-16T00:00:00.000Z,Mississippi,3
2020-03-17T00:00:00.000Z,Mississippi,8
2020-03-18T00:00:00.000Z,Mississippi,13
2020-03-19T00:00:00.000Z,Mississippi,16
2020-03-20T00:00:00.000Z,Mississippi,30
2020-03-21T00:00:00.000Z,Mississippi,60
2020-03-22T00:00:00.000Z,Mississippi,67
2020-03-23T00:00:00.000Z,Mississippi,42
2020-03-24T00:00:00.000Z,Mississippi,71
2020-03-25T00:00:00.000Z,Mississippi,57
2020-03-26T00:00:00.000Z,Mississippi,108
2020-03-27T00:00:00.000Z,Mississippi,94
2020-03-28T00:00:00.000Z,Mississippi,84
2020-03-29T00:00:00.000Z,Mississippi,96
2020-03-30T00:00:00.000Z,Mississippi,88
2020-03-31T00:00:00.000Z,Mississippi,90
2020-04-01T00:00:00.000Z,Mississippi,136
2020-04-02T00:00:00.000Z,Mississippi,104
2020-04-03T00:00:00.000Z,Mississippi,181
2020-04-04T00:00:00.000Z,Mississippi,97
2020-04-05T00:00:00.000Z,Mississippi,183
2020-04-06T00:00:00.000Z,Mississippi,100
2020-04-07T00:00:00.000Z,Mississippi,177
2020-04-08T00:00:00.000Z,Mississippi,88
2020-04-09T00:00:00.000Z,Mississippi,257
2020-04-10T00:00:00.000Z,Mississippi,209
2020-04-11T00:00:00.000Z,Mississippi,173
2020-04-12T00:00:00.000Z,Mississippi,139
2020-04-13T00:00:00.000Z,Mississippi,161
2020-04-14T00:00:00.000Z,Mississippi,145
2020-04-15T00:00:00.000Z,Mississippi,273
2020-04-16T00:00:00.000Z,Mississippi,264
2020-04-17T00:00:00.000Z,Mississippi,169
2020-04-18T00:00:00.000Z,Mississippi,181
2020-04-19T00:00:00.000Z,Mississippi,300
2020-04-20T00:00:00.000Z,Mississippi,238
2020-04-21T00:00:00.000Z,Mississippi,204
2020-04-22T00:00:00.000Z,Mississippi,178
2020-04-23T00:00:00.000Z,Mississippi,259
2020-04-24T00:00:00.000Z,Mississippi,281
2020-04-25T00:00:00.000Z,Mississippi,284
2020-04-26T00:00:00.000Z,Mississippi,193
2020-04-27T00:00:00.000Z,Mississippi,183
2020-04-28T00:00:00.000Z,Mississippi,248
2020-04-29T00:00:00.000Z,Mississippi,227
2020-04-30T00:00:00.000Z,Mississippi,246
2020-05-01T00:00:00.000Z,Mississippi,397
2020-05-02T00:00:00.000Z,Mississippi,229
2020-05-03T00:00:00.000Z,Mississippi,109
2020-05-04T00:00:00.000Z,Mississippi,327
2020-05-05T00:00:00.000Z,Mississippi,330
2020-05-06T00:00:00.000Z,Mississippi,217
2020-05-07T00:00:00.000Z,Mississippi,262
2020-05-08T00:00:00.000Z,Mississippi,404
2020-05-09T00:00:00.000Z,Mississippi,288
2020-05-10T00:00:00.000Z,Mississippi,123
2020-05-11T00:00:00.000Z,Mississippi,173
2020-05-12T00:00:00.000Z,Mississippi,234
2020-05-13T00:00:00.000Z,Mississippi,182
2020-05-14T00:00:00.000Z,Mississippi,393
2020-05-15T00:00:00.000Z,Mississippi,318
2020-05-16T00:00:00.000Z,Mississippi,322
2020-05-17T00:00:00.000Z,Mississippi,173
2020-05-18T00:00:00.000Z,Mississippi,136
2020-05-19T00:00:00.000Z,Mississippi,272
2020-05-20T00:00:00.000Z,Mississippi,263
2020-05-21T00:00:00.000Z,Mississippi,255
2020-05-22T00:00:00.000Z,Mississippi,403
2020-05-23T00:00:00.000Z,Mississippi,380
2020-05-24T00:00:00.000Z,Mississippi,255
2020-05-25T00:00:00.000Z,Mississippi,198
2020-05-26T00:00:00.000Z,Mississippi,273
2020-05-27T00:00:00.000Z,Mississippi,313
2020-05-28T00:00:00.000Z,Mississippi,328
2020-05-29T00:00:00.000Z,Mississippi,421
2020-05-30T00:00:00.000Z,Mississippi,436
2020-05-31T00:00:00.000Z,Mississippi,294
2020-06-01T00:00:00.000Z,Mississippi,229
2020-06-02T00:00:00.000Z,Mississippi,289
2020-06-03T00:00:00.000Z,Mississippi,281
2020-06-04T00:00:00.000Z,Mississippi,238
2020-06-05T00:00:00.000Z,Mississippi,209
2020-06-06T00:00:00.000Z,Mississippi,270
2020-06-07T00:00:00.000Z,Mississippi,231
2020-06-08T00:00:00.000Z,Mississippi,498
2020-06-09T00:00:00.000Z,Mississippi,355
2020-06-10T00:00:00.000Z,Mississippi,360
2020-01-23T00:00:00.000Z,Missouri,0
2020-01-24T00:00:00.000Z,Missouri,0
2020-01-25T00:00:00.000Z,Missouri,0
2020-01-26T00:00:00.000Z,Missouri,0
2020-01-27T00:00:00.000Z,Missouri,0
2020-01-28T00:00:00.000Z,Missouri,0
2020-01-29T00:00:00.000Z,Missouri,0
2020-01-30T00:00:00.000Z,Missouri,0
2020-01-31T00:00:00.000Z,Missouri,0
2020-02-01T00:00:00.000Z,Missouri,0
2020-02-02T00:00:00.000Z,Missouri,0
2020-02-03T00:00:00.000Z,Missouri,0
2020-02-04T00:00:00.000Z,Missouri,0
2020-02-05T00:00:00.000Z,Missouri,0
2020-02-06T00:00:00.000Z,Missouri,0
2020-02-07T00:00:00.000Z,Missouri,0
2020-02-08T00:00:00.000Z,Missouri,0
2020-02-09T00:00:00.000Z,Missouri,0
2020-02-10T00:00:00.000Z,Missouri,0
2020-02-11T00:00:00.000Z,Missouri,0
2020-02-12T00:00:00.000Z,Missouri,0
2020-02-13T00:00:00.000Z,Missouri,0
2020-02-14T00:00:00.000Z,Missouri,0
2020-02-15T00:00:00.000Z,Missouri,0
2020-02-16T00:00:00.000Z,Missouri,0
2020-02-17T00:00:00.000Z,Missouri,0
2020-02-18T00:00:00.000Z,Missouri,0
2020-02-19T00:00:00.000Z,Missouri,0
2020-02-20T00:00:00.000Z,Missouri,0
2020-02-21T00:00:00.000Z,Missouri,0
2020-02-22T00:00:00.000Z,Missouri,0
2020-02-23T00:00:00.000Z,Missouri,0
2020-02-24T00:00:00.000Z,Missouri,0
2020-02-25T00:00:00.000Z,Missouri,0
2020-02-26T00:00:00.000Z,Missouri,0
2020-02-27T00:00:00.000Z,Missouri,0
2020-02-28T00:00:00.000Z,Missouri,0
2020-02-29T00:00:00.000Z,Missouri,0
2020-03-01T00:00:00.000Z,Missouri,0
2020-03-02T00:00:00.000Z,Missouri,0
2020-03-03T00:00:00.000Z,Missouri,0
2020-03-04T00:00:00.000Z,Missouri,0
2020-03-05T00:00:00.000Z,Missouri,0
2020-03-06T00:00:00.000Z,Missouri,0
2020-03-07T00:00:00.000Z,Missouri,0
2020-03-08T00:00:00.000Z,Missouri,0
2020-03-09T00:00:00.000Z,Missouri,0
2020-03-10T00:00:00.000Z,Missouri,1
2020-03-11T00:00:00.000Z,Missouri,0
2020-03-12T00:00:00.000Z,Missouri,0
2020-03-13T00:00:00.000Z,Missouri,1
2020-03-14T00:00:00.000Z,Missouri,2
2020-03-15T00:00:00.000Z,Missouri,1
2020-03-16T00:00:00.000Z,Missouri,1
2020-03-17T00:00:00.000Z,Missouri,5
2020-03-18T00:00:00.000Z,Missouri,7
2020-03-19T00:00:00.000Z,Missouri,13
2020-03-20T00:00:00.000Z,Missouri,22
2020-03-21T00:00:00.000Z,Missouri,21
2020-03-22T00:00:00.000Z,Missouri,13
2020-03-23T00:00:00.000Z,Missouri,100
2020-03-24T00:00:00.000Z,Missouri,70
2020-03-25T00:00:00.000Z,Missouri,97
2020-03-26T00:00:00.000Z,Missouri,166
2020-03-27T00:00:00.000Z,Missouri,146
2020-03-28T00:00:00.000Z,Missouri,170
2020-03-29T00:00:00.000Z,Missouri,79
2020-03-30T00:00:00.000Z,Missouri,136
2020-03-31T00:00:00.000Z,Missouri,306
2020-04-01T00:00:00.000Z,Missouri,256
2020-04-02T00:00:00.000Z,Missouri,244
2020-04-03T00:00:00.000Z,Missouri,7
2020-04-04T00:00:00.000Z,Missouri,446
2020-04-05T00:00:00.000Z,Missouri,37
2020-04-06T00:00:00.000Z,Missouri,389
2020-04-07T00:00:00.000Z,Missouri,394
2020-04-08T00:00:00.000Z,Missouri,79
2020-04-09T00:00:00.000Z,Missouri,223
2020-04-10T00:00:00.000Z,Missouri,465
2020-04-11T00:00:00.000Z,Missouri,211
2020-04-12T00:00:00.000Z,Missouri,161
2020-04-13T00:00:00.000Z,Missouri,246
2020-04-14T00:00:00.000Z,Missouri,231
2020-04-15T00:00:00.000Z,Missouri,45
2020-04-16T00:00:00.000Z,Missouri,383
2020-04-17T00:00:00.000Z,Missouri,197
2020-04-18T00:00:00.000Z,Missouri,208
2020-04-19T00:00:00.000Z,Missouri,164
2020-04-20T00:00:00.000Z,Missouri,147
2020-04-21T00:00:00.000Z,Missouri,176
2020-04-22T00:00:00.000Z,Missouri,211
2020-04-23T00:00:00.000Z,Missouri,229
2020-04-24T00:00:00.000Z,Missouri,282
2020-04-25T00:00:00.000Z,Missouri,147
2020-04-26T00:00:00.000Z,Missouri,185
2020-04-27T00:00:00.000Z,Missouri,185
2020-04-28T00:00:00.000Z,Missouri,145
2020-04-29T00:00:00.000Z,Missouri,210
2020-04-30T00:00:00.000Z,Missouri,158
2020-05-01T00:00:00.000Z,Missouri,249
2020-05-02T00:00:00.000Z,Missouri,289
2020-05-03T00:00:00.000Z,Missouri,262
2020-05-04T00:00:00.000Z,Missouri,328
2020-05-05T00:00:00.000Z,Missouri,175
2020-05-06T00:00:00.000Z,Missouri,202
2020-05-07T00:00:00.000Z,Missouri,258
2020-05-08T00:00:00.000Z,Missouri,152
2020-05-09T00:00:00.000Z,Missouri,178
2020-05-10T00:00:00.000Z,Missouri,157
2020-05-11T00:00:00.000Z,Missouri,89
2020-05-12T00:00:00.000Z,Missouri,112
2020-05-13T00:00:00.000Z,Missouri,135
2020-05-14T00:00:00.000Z,Missouri,190
2020-05-15T00:00:00.000Z,Missouri,172
2020-05-16T00:00:00.000Z,Missouri,193
2020-05-17T00:00:00.000Z,Missouri,149
2020-05-18T00:00:00.000Z,Missouri,134
2020-05-19T00:00:00.000Z,Missouri,151
2020-05-20T00:00:00.000Z,Missouri,135
2020-05-21T00:00:00.000Z,Missouri,161
2020-05-22T00:00:00.000Z,Missouri,147
2020-05-23T00:00:00.000Z,Missouri,130
2020-05-24T00:00:00.000Z,Missouri,183
2020-05-25T00:00:00.000Z,Missouri,327
2020-05-26T00:00:00.000Z,Missouri,103
2020-05-27T00:00:00.000Z,Missouri,237
2020-05-28T00:00:00.000Z,Missouri,165
2020-05-29T00:00:00.000Z,Missouri,103
2020-05-30T00:00:00.000Z,Missouri,214
2020-05-31T00:00:00.000Z,Missouri,140
2020-06-01T00:00:00.000Z,Missouri,286
2020-06-02T00:00:00.000Z,Missouri,291
2020-06-03T00:00:00.000Z,Missouri,174
2020-06-04T00:00:00.000Z,Missouri,249
2020-06-05T00:00:00.000Z,Missouri,134
2020-06-06T00:00:00.000Z,Missouri,379
2020-06-07T00:00:00.000Z,Missouri,72
2020-06-08T00:00:00.000Z,Missouri,135
2020-06-09T00:00:00.000Z,Missouri,194
2020-06-10T00:00:00.000Z,Missouri,160
2020-01-23T00:00:00.000Z,Montana,0
2020-01-24T00:00:00.000Z,Montana,0
2020-01-25T00:00:00.000Z,Montana,0
2020-01-26T00:00:00.000Z,Montana,0
2020-01-27T00:00:00.000Z,Montana,0
2020-01-28T00:00:00.000Z,Montana,0
2020-01-29T00:00:00.000Z,Montana,0
2020-01-30T00:00:00.000Z,Montana,0
2020-01-31T00:00:00.000Z,Montana,0
2020-02-01T00:00:00.000Z,Montana,0
2020-02-02T00:00:00.000Z,Montana,0
2020-02-03T00:00:00.000Z,Montana,0
2020-02-04T00:00:00.000Z,Montana,0
2020-02-05T00:00:00.000Z,Montana,0
2020-02-06T00:00:00.000Z,Montana,0
2020-02-07T00:00:00.000Z,Montana,0
2020-02-08T00:00:00.000Z,Montana,0
2020-02-09T00:00:00.000Z,Montana,0
2020-02-10T00:00:00.000Z,Montana,0
2020-02-11T00:00:00.000Z,Montana,0
2020-02-12T00:00:00.000Z,Montana,0
2020-02-13T00:00:00.000Z,Montana,0
2020-02-14T00:00:00.000Z,Montana,0
2020-02-15T00:00:00.000Z,Montana,0
2020-02-16T00:00:00.000Z,Montana,0
2020-02-17T00:00:00.000Z,Montana,0
2020-02-18T00:00:00.000Z,Montana,0
2020-02-19T00:00:00.000Z,Montana,0
2020-02-20T00:00:00.000Z,Montana,0
2020-02-21T00:00:00.000Z,Montana,0
2020-02-22T00:00:00.000Z,Montana,0
2020-02-23T00:00:00.000Z,Montana,0
2020-02-24T00:00:00.000Z,Montana,0
2020-02-25T00:00:00.000Z,Montana,0
2020-02-26T00:00:00.000Z,Montana,0
2020-02-27T00:00:00.000Z,Montana,0
2020-02-28T00:00:00.000Z,Montana,0
2020-02-29T00:00:00.000Z,Montana,0
2020-03-01T00:00:00.000Z,Montana,0
2020-03-02T00:00:00.000Z,Montana,0
2020-03-03T00:00:00.000Z,Montana,0
2020-03-04T00:00:00.000Z,Montana,0
2020-03-05T00:00:00.000Z,Montana,0
2020-03-06T00:00:00.000Z,Montana,0
2020-03-07T00:00:00.000Z,Montana,0
2020-03-08T00:00:00.000Z,Montana,0
2020-03-09T00:00:00.000Z,Montana,0
2020-03-10T00:00:00.000Z,Montana,0
2020-03-11T00:00:00.000Z,Montana,1
2020-03-12T00:00:00.000Z,Montana,0
2020-03-13T00:00:00.000Z,Montana,0
2020-03-14T00:00:00.000Z,Montana,4
2020-03-15T00:00:00.000Z,Montana,2
2020-03-16T00:00:00.000Z,Montana,0
2020-03-17T00:00:00.000Z,Montana,2
2020-03-18T00:00:00.000Z,Montana,2
2020-03-19T00:00:00.000Z,Montana,0
2020-03-20T00:00:00.000Z,Montana,4
2020-03-21T00:00:00.000Z,Montana,6
2020-03-22T00:00:00.000Z,Montana,13
2020-03-23T00:00:00.000Z,Montana,0
2020-03-24T00:00:00.000Z,Montana,17
2020-03-25T00:00:00.000Z,Montana,14
2020-03-26T00:00:00.000Z,Montana,25
2020-03-27T00:00:00.000Z,Montana,19
2020-03-28T00:00:00.000Z,Montana,20
2020-03-29T00:00:00.000Z,Montana,25
2020-03-30T00:00:00.000Z,Montana,17
2020-03-31T00:00:00.000Z,Montana,27
2020-04-01T00:00:00.000Z,Montana,10
2020-04-02T00:00:00.000Z,Montana,33
2020-04-03T00:00:00.000Z,Montana,2
2020-04-04T00:00:00.000Z,Montana,22
2020-04-05T00:00:00.000Z,Montana,21
2020-04-06T00:00:00.000Z,Montana,13
2020-04-07T00:00:00.000Z,Montana,20
2020-04-08T00:00:00.000Z,Montana,13
2020-04-09T00:00:00.000Z,Montana,22
2020-04-10T00:00:00.000Z,Montana,11
2020-04-11T00:00:00.000Z,Montana,12
2020-04-12T00:00:00.000Z,Montana,10
2020-04-13T00:00:00.000Z,Montana,7
2020-04-14T00:00:00.000Z,Montana,5
2020-04-15T00:00:00.000Z,Montana,5
2020-04-16T00:00:00.000Z,Montana,11
2020-04-17T00:00:00.000Z,Montana,7
2020-04-18T00:00:00.000Z,Montana,4
2020-04-19T00:00:00.000Z,Montana,7
2020-04-20T00:00:00.000Z,Montana,0
2020-04-21T00:00:00.000Z,Montana,4
2020-04-22T00:00:00.000Z,Montana,2
2020-04-23T00:00:00.000Z,Montana,3
2020-04-24T00:00:00.000Z,Montana,2
2020-04-25T00:00:00.000Z,Montana,1
2020-04-26T00:00:00.000Z,Montana,3
2020-04-27T00:00:00.000Z,Montana,1
2020-04-28T00:00:00.000Z,Montana,2
2020-04-29T00:00:00.000Z,Montana,0
2020-04-30T00:00:00.000Z,Montana,2
2020-05-01T00:00:00.000Z,Montana,0
2020-05-02T00:00:00.000Z,Montana,2
2020-05-03T00:00:00.000Z,Montana,0
2020-05-04T00:00:00.000Z,Montana,2
2020-05-05T00:00:00.000Z,Montana,-1
2020-05-06T00:00:00.000Z,Montana,0
2020-05-07T00:00:00.000Z,Montana,0
2020-05-08T00:00:00.000Z,Montana,2
2020-05-09T00:00:00.000Z,Montana,0
2020-05-10T00:00:00.000Z,Montana,0
2020-05-11T00:00:00.000Z,Montana,1
2020-05-12T00:00:00.000Z,Montana,2
2020-05-13T00:00:00.000Z,Montana,1
2020-05-14T00:00:00.000Z,Montana,0
2020-05-15T00:00:00.000Z,Montana,4
2020-05-16T00:00:00.000Z,Montana,2
2020-05-17T00:00:00.000Z,Montana,0
2020-05-18T00:00:00.000Z,Montana,2
2020-05-19T00:00:00.000Z,Montana,1
2020-05-20T00:00:00.000Z,Montana,7
2020-05-21T00:00:00.000Z,Montana,1
2020-05-22T00:00:00.000Z,Montana,0
2020-05-23T00:00:00.000Z,Montana,0
2020-05-24T00:00:00.000Z,Montana,0
2020-05-25T00:00:00.000Z,Montana,0
2020-05-26T00:00:00.000Z,Montana,0
2020-05-27T00:00:00.000Z,Montana,2
2020-05-28T00:00:00.000Z,Montana,4
2020-05-29T00:00:00.000Z,Montana,8
2020-05-30T00:00:00.000Z,Montana,12
2020-05-31T00:00:00.000Z,Montana,10
2020-06-01T00:00:00.000Z,Montana,4
2020-06-02T00:00:00.000Z,Montana,4
2020-06-03T00:00:00.000Z,Montana,2
2020-06-04T00:00:00.000Z,Montana,14
2020-06-05T00:00:00.000Z,Montana,2
2020-06-06T00:00:00.000Z,Montana,-1
2020-06-07T00:00:00.000Z,Montana,5
2020-06-08T00:00:00.000Z,Montana,3
2020-06-09T00:00:00.000Z,Montana,6
2020-06-10T00:00:00.000Z,Montana,7
2020-01-23T00:00:00.000Z,Nebraska,0
2020-01-24T00:00:00.000Z,Nebraska,0
2020-01-25T00:00:00.000Z,Nebraska,0
2020-01-26T00:00:00.000Z,Nebraska,0
2020-01-27T00:00:00.000Z,Nebraska,0
2020-01-28T00:00:00.000Z,Nebraska,0
2020-01-29T00:00:00.000Z,Nebraska,0
2020-01-30T00:00:00.000Z,Nebraska,0
2020-01-31T00:00:00.000Z,Nebraska,0
2020-02-01T00:00:00.000Z,Nebraska,0
2020-02-02T00:00:00.000Z,Nebraska,0
2020-02-03T00:00:00.000Z,Nebraska,0
2020-02-04T00:00:00.000Z,Nebraska,0
2020-02-05T00:00:00.000Z,Nebraska,0
2020-02-06T00:00:00.000Z,Nebraska,0
2020-02-07T00:00:00.000Z,Nebraska,0
2020-02-08T00:00:00.000Z,Nebraska,0
2020-02-09T00:00:00.000Z,Nebraska,0
2020-02-10T00:00:00.000Z,Nebraska,0
2020-02-11T00:00:00.000Z,Nebraska,0
2020-02-12T00:00:00.000Z,Nebraska,0
2020-02-13T00:00:00.000Z,Nebraska,0
2020-02-14T00:00:00.000Z,Nebraska,0
2020-02-15T00:00:00.000Z,Nebraska,0
2020-02-16T00:00:00.000Z,Nebraska,0
2020-02-17T00:00:00.000Z,Nebraska,0
2020-02-18T00:00:00.000Z,Nebraska,0
2020-02-19T00:00:00.000Z,Nebraska,0
2020-02-20T00:00:00.000Z,Nebraska,0
2020-02-21T00:00:00.000Z,Nebraska,0
2020-02-22T00:00:00.000Z,Nebraska,0
2020-02-23T00:00:00.000Z,Nebraska,0
2020-02-24T00:00:00.000Z,Nebraska,0
2020-02-25T00:00:00.000Z,Nebraska,0
2020-02-26T00:00:00.000Z,Nebraska,0
2020-02-27T00:00:00.000Z,Nebraska,0
2020-02-28T00:00:00.000Z,Nebraska,0
2020-02-29T00:00:00.000Z,Nebraska,0
2020-03-01T00:00:00.000Z,Nebraska,0
2020-03-02T00:00:00.000Z,Nebraska,0
2020-03-03T00:00:00.000Z,Nebraska,0
2020-03-04T00:00:00.000Z,Nebraska,0
2020-03-05T00:00:00.000Z,Nebraska,0
2020-03-06T00:00:00.000Z,Nebraska,0
2020-03-07T00:00:00.000Z,Nebraska,0
2020-03-08T00:00:00.000Z,Nebraska,0
2020-03-09T00:00:00.000Z,Nebraska,0
2020-03-10T00:00:00.000Z,Nebraska,3
2020-03-11T00:00:00.000Z,Nebraska,2
2020-03-12T00:00:00.000Z,Nebraska,5
2020-03-13T00:00:00.000Z,Nebraska,3
2020-03-14T00:00:00.000Z,Nebraska,1
2020-03-15T00:00:00.000Z,Nebraska,3
2020-03-16T00:00:00.000Z,Nebraska,1
2020-03-17T00:00:00.000Z,Nebraska,3
2020-03-18T00:00:00.000Z,Nebraska,3
2020-03-19T00:00:00.000Z,Nebraska,5
2020-03-20T00:00:00.000Z,Nebraska,8
2020-03-21T00:00:00.000Z,Nebraska,1
2020-03-22T00:00:00.000Z,Nebraska,13
2020-03-23T00:00:00.000Z,Nebraska,0
2020-03-24T00:00:00.000Z,Nebraska,15
2020-03-25T00:00:00.000Z,Nebraska,5
2020-03-26T00:00:00.000Z,Nebraska,3
2020-03-27T00:00:00.000Z,Nebraska,8
2020-03-28T00:00:00.000Z,Nebraska,14
2020-03-29T00:00:00.000Z,Nebraska,12
2020-03-30T00:00:00.000Z,Nebraska,37
2020-03-31T00:00:00.000Z,Nebraska,27
2020-04-01T00:00:00.000Z,Nebraska,38
2020-04-02T00:00:00.000Z,Nebraska,36
2020-04-03T00:00:00.000Z,Nebraska,33
2020-04-04T00:00:00.000Z,Nebraska,42
2020-04-05T00:00:00.000Z,Nebraska,43
2020-04-06T00:00:00.000Z,Nebraska,53
2020-04-07T00:00:00.000Z,Nebraska,30
2020-04-08T00:00:00.000Z,Nebraska,72
2020-04-09T00:00:00.000Z,Nebraska,49
2020-04-10T00:00:00.000Z,Nebraska,67
2020-04-11T00:00:00.000Z,Nebraska,64
2020-04-12T00:00:00.000Z,Nebraska,92
2020-04-13T00:00:00.000Z,Nebraska,23
2020-04-14T00:00:00.000Z,Nebraska,83
2020-04-15T00:00:00.000Z,Nebraska,4
2020-04-16T00:00:00.000Z,Nebraska,51
2020-04-17T00:00:00.000Z,Nebraska,114
2020-04-18T00:00:00.000Z,Nebraska,183
2020-04-19T00:00:00.000Z,Nebraska,225
2020-04-20T00:00:00.000Z,Nebraska,174
2020-04-21T00:00:00.000Z,Nebraska,37
2020-04-22T00:00:00.000Z,Nebraska,128
2020-04-23T00:00:00.000Z,Nebraska,389
2020-04-24T00:00:00.000Z,Nebraska,222
2020-04-25T00:00:00.000Z,Nebraska,295
2020-04-26T00:00:00.000Z,Nebraska,309
2020-04-27T00:00:00.000Z,Nebraska,330
